arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,key_resp.started,key_resp.keys,key_resp.rt,instruction_example.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,instruction_task.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,text_2.started,A1.started,A2.started,A3.started,A4.started,A5.started,key_resp_4.started,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,fb.started,instruction_block.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_8.started,text_5.started,A11_3.started,A22_2.started,A33_2.started,A44_2.started,A55_2.started,key_resp_9.started,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,M1_3.started,M2_2.started,M3_2.started,M4_2.started,M5_2.started,M6_2.started,M7_2.started,M8_2.started,A11_3.stopped,A22_2.stopped,A33_2.stopped,A44_2.stopped,A55_2.stopped,M1_3.stopped,M2_2.stopped,M3_2.stopped,M4_2.stopped,M5_2.stopped,M6_2.stopped,M7_2.stopped,M8_2.stopped,fixation.started,fixation.stopped,text_5.stopped,key_resp_9.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,text_8.stopped,fb_4.started,text_7.started,text_7.stopped,endtext.started,fb_4.stopped,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,86,86,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.3887182000035,533.8900681000086,533.8900681000086,533.8900681000086,533.8900681000086,533.8900681000086,533.8900681000086,533.8900681000086,left,0,2.1418143999908352,535.437545599998,535.437545599998,535.437545599998,535.437545599998,535.437545599998,535.437545599998,535.437545599998,535.437545599998,535.4447849999997,535.4447849999997,535.4447849999997,535.4447849999997,535.4447849999997,535.9335464000033,535.9335464000033,535.9335464000033,535.9335464000033,535.9335464000033,535.9335464000033,535.9335464000033,535.9335464000033,535.9335464000033,536.609684199997,535.9430142000056,536.623477400004,1.5600000000000012,536.623477400004,,537.3775146999978,,,,,,,,,[0.6745977],2.0200000000000014,0.7471264367816092,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,87,87,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.8782745000062,538.3781828000065,538.3781828000065,538.3781828000065,538.3781828000065,538.3781828000065,538.3781828000065,538.3781828000065,right,0,2.2773593999881996,539.9781866999983,539.9781866999983,539.9781866999983,539.9781866999983,539.9781866999983,539.9781866999983,539.9781866999983,539.9781866999983,539.9982536000025,539.9982536000025,539.9982536000025,539.9982536000025,539.9982536000025,540.4774418000015,540.4774418000015,540.4774418000015,540.4774418000015,540.4774418000015,540.4774418000015,540.4774418000015,540.4774418000015,540.4774418000015,541.1562810000032,540.4980956000072,541.1779161000013,1.6200000000000012,541.1779161000013,541.9225602000079,541.9225602000079,542.4222725,,,,,,,,[0.67693182],1.9600000000000013,0.7386363636363636,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,88,88,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4222725,542.9232646000019,542.9232646000019,542.9232646000019,542.9232646000019,542.9232646000019,542.9232646000019,542.9232646000019,right,1,2.2999813000060385,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,544.6108704000071,545.111659400005,545.111659400005,545.111659400005,545.111659400005,545.111659400005,545.111659400005,545.111659400005,545.111659400005,545.111659400005,545.7899296000105,545.111659400005,545.7899296000105,1.6900000000000013,545.7899296000105,,546.5447710000008,,542.9232646000019,,,,,,,[0.67842697],1.9800000000000013,0.7415730337078652,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,89,89,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0450393000065,547.5460412000102,547.5460412000102,547.5460412000102,547.5460412000102,547.5460412000102,547.5460412000102,547.5460412000102,right,1,1.7582210999971721,549.2002266000054,549.2002266000054,549.2002266000054,549.2002266000054,549.2002266000054,549.2002266000054,549.2002266000054,549.2002266000054,549.2114182000078,549.2114182000078,549.2114182000078,549.2114182000078,549.2114182000078,549.7001908000093,549.7001908000093,549.7001908000093,549.7001908000093,549.7001908000093,549.7001908000093,549.7001908000093,549.7001908000093,549.7001908000093,550.3782113000052,549.711662200003,550.4017220000096,1.6700000000000013,550.4017220000096,,551.155765500007,,,,,,,,,[0.68011111],2.0000000000000013,0.7444444444444445,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,90,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.6565440999984,552.1551571000018,552.1551571000018,552.1551571000018,552.1551571000018,552.1551571000018,552.1551571000018,552.1551571000018,left,1,1.8516077999956906,553.7789558000077,553.7789558000077,553.7789558000077,553.7789558000077,553.7789558000077,553.7789558000077,553.7789558000077,553.7789558000077,553.7900824999961,553.7900824999961,553.7900824999961,553.7900824999961,553.7900824999961,554.2763877999969,554.2763877999969,554.2763877999969,554.2763877999969,554.2763877999969,554.2763877999969,554.2763877999969,554.2763877999969,554.2763877999969,554.9552293000015,554.3001867999992,554.9785716000042,1.6400000000000012,554.9785716000042,,555.7332431999967,,,,,,,,,[0.68208791],2.0200000000000014,0.7472527472527473,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,91,91,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.2338545000093,556.7414218000049,556.7414218000049,556.7414218000049,556.7414218000049,556.7414218000049,556.7414218000049,556.7414218000049,left,1,1.9389701999898534,558.3322575000057,558.3322575000057,558.3322575000057,558.3322575000057,558.3322575000057,558.3322575000057,558.3322575000057,558.3322575000057,558.3559919999971,558.3559919999971,558.3559919999971,558.3559919999971,558.3559919999971,558.8319246000028,558.8319246000028,558.8319246000028,558.8319246000028,558.8319246000028,558.8319246000028,558.8319246000028,558.8319246000028,558.8319246000028,559.5112023999973,558.8558848999965,559.5447905000037,1.6200000000000012,559.5447905000037,560.2979859000043,560.2979859000043,,,,,,,,,[0.68423913],2.0400000000000014,0.75,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,92,92,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7983582000015,561.2981985000079,561.2981985000079,561.2981985000079,561.2981985000079,561.2981985000079,561.2981985000079,561.2981985000079,right,1,1.6048814999958267,562.8780291000003,562.8780291000003,562.8780291000003,562.8780291000003,562.8780291000003,562.8780291000003,562.8780291000003,562.8780291000003,562.8982332000014,562.8982332000014,562.8982332000014,562.8982332000014,562.8982332000014,563.37813740001,563.37813740001,563.37813740001,563.37813740001,563.37813740001,563.37813740001,563.37813740001,563.37813740001,563.37813740001,564.0652597000008,563.3980053999985,564.0919252000022,1.6000000000000012,564.0919252000022,,564.845350500007,,,,,,,,,[0.68655914],2.0600000000000014,0.7526881720430108,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,93,93,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.3444320999988,565.8444529999979,565.8444529999979,565.8444529999979,565.8444529999979,565.8444529999979,565.8444529999979,565.8444529999979,right,1,1.2356333000061568,567.4124309000035,567.4124309000035,567.4124309000035,567.4124309000035,567.4124309000035,567.4124309000035,567.4124309000035,567.4124309000035,567.4215985000046,567.4215985000046,567.4215985000046,567.4215985000046,567.4215985000046,567.9115886000072,567.9115886000072,567.9115886000072,567.9115886000072,567.9115886000072,567.9115886000072,567.9115886000072,567.9115886000072,567.9115886000072,568.599635999999,567.9205643000023,568.6116020000045,1.5800000000000012,568.6116020000045,569.353548500003,569.353548500003,569.8534967000014,,,,,,,,[0.68904255],2.0800000000000014,0.7553191489361702,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,94,94,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.8534967000014,570.3664309000014,570.3664309000014,570.3664309000014,570.3664309000014,570.3664309000014,570.3664309000014,570.3664309000014,left,1,1.992810700001428,571.9110999999975,571.9110999999975,571.9110999999975,571.9110999999975,571.9110999999975,571.9110999999975,571.9110999999975,571.9110999999975,571.9223359000025,571.9223359000025,571.9223359000025,571.9223359000025,571.9223359000025,572.4097497000039,572.4097497000039,572.4097497000039,572.4097497000039,572.4097497000039,572.4097497000039,572.4097497000039,572.4097497000039,572.4097497000039,573.1003677999979,572.4228416999977,573.1228311000013,1.5600000000000012,573.1228311000013,573.8665788000071,573.8665788000071,574.3664238000056,570.3664309000014,,,,,,,[0.69168421],2.1000000000000014,0.7578947368421053,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,95,95,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.3664238000056,574.8679282000085,574.8679282000085,574.8679282000085,574.8679282000085,574.8679282000085,574.8679282000085,574.8679282000085,left,1,1.7875755999993999,576.3878748999996,576.3878748999996,576.3878748999996,576.3878748999996,576.3878748999996,576.3878748999996,576.3878748999996,576.3878748999996,576.3990829999966,576.3990829999966,576.3990829999966,576.3990829999966,576.3990829999966,576.8888943000056,576.8888943000056,576.8888943000056,576.8888943000056,576.8888943000056,576.8888943000056,576.8888943000056,576.8888943000056,576.8888943000056,577.5761345000064,576.8993325000047,577.5899007999978,1.5300000000000011,577.5899007999978,,578.3455868000019,,574.8679282000085,,,,,,,[0.69458333],2.1200000000000014,0.7604166666666666,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,96,96,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.8455187000072,579.3449475000089,579.3449475000089,579.3449475000089,579.3449475000089,579.3449475000089,579.3449475000089,579.3449475000089,left,1,1.2867078999988735,580.8447744000005,580.8447744000005,580.8447744000005,580.8447744000005,580.8447744000005,580.8447744000005,580.8447744000005,580.8447744000005,580.8571980999986,580.8571980999986,580.8571980999986,580.8571980999986,580.8571980999986,581.3444320999988,581.3444320999988,581.3444320999988,581.3444320999988,581.3444320999988,581.3444320999988,581.3444320999988,581.3444320999988,581.3317890000035,582.0320676999982,581.3557155000017,582.058297800002,1.5100000000000011,582.058297800002,,582.8110846000054,,,,,,,,,[0.69762887],2.1400000000000015,0.7628865979381443,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,97,97,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.3108834000013,583.8113141000067,583.8113141000067,583.8113141000067,583.8113141000067,583.8113141000067,583.8113141000067,583.8113141000067,left,0,2.067926299991086,585.288417600008,585.288417600008,585.288417600008,585.288417600008,585.288417600008,585.288417600008,585.288417600008,585.288417600008,585.2998798000044,585.2998798000044,585.2998798000044,585.2998798000044,585.2998798000044,585.7871778999979,585.7871778999979,585.7871778999979,585.7871778999979,585.7871778999979,585.7871778999979,585.7871778999979,585.7871778999979,585.7871778999979,586.4871332000039,585.8003800000006,586.5017198999994,1.490000000000001,586.5017198999994,587.2458756999986,587.2458756999986,587.7442222999962,,,,,,,,[0.70081633],2.0800000000000014,0.7551020408163265,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,98,98,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.7442222999962,588.2464710000058,588.2464710000058,588.2464710000058,588.2464710000058,588.2464710000058,588.2464710000058,588.2464710000058,left,1,1.7134685999917565,589.800376500003,589.800376500003,589.800376500003,589.800376500003,589.800376500003,589.800376500003,589.800376500003,589.800376500003,589.8116777000105,589.8116777000105,589.8116777000105,589.8116777000105,589.8116777000105,590.3002954999974,590.3002954999974,590.3002954999974,590.3002954999974,590.3002954999974,590.3002954999974,590.3002954999974,590.3002954999974,590.3002954999974,591.000904600005,590.3115263000072,591.013715699999,1.5600000000000012,591.013715699999,,591.7665441999998,,588.2464710000058,,,,,,,[0.70323232],2.1000000000000014,0.7575757575757576,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,99,99,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.2668702000083,592.7751756000071,592.7751756000071,592.7751756000071,592.7751756000071,592.7751756000071,592.7751756000071,592.7751756000071,left,0,2.207478299998911,594.2771543999988,594.2771543999988,594.2771543999988,594.2771543999988,594.2771543999988,594.2771543999988,594.2771543999988,594.2771543999988,594.3003194000048,594.3003194000048,594.3003194000048,594.3003194000048,594.3003194000048,594.7760619000037,594.7760619000037,594.7760619000037,594.7760619000037,594.7760619000037,594.7760619000037,594.7760619000037,594.7760619000037,594.7760619000037,595.4763228000083,594.8003629000013,595.5128578000003,1.5300000000000011,595.5128578000003,,596.2668602000049,,,,,,,,,[0.7059],2.0500000000000016,0.75,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,0,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.766747600006,597.2687505000067,597.2687505000067,597.2687505000067,597.2687505000067,597.2687505000067,597.2687505000067,597.2687505000067,right,1,1.9943770999961998,598.8446454000077,598.8446454000077,598.8446454000077,598.8446454000077,598.8446454000077,598.8446454000077,598.8446454000077,598.8446454000077,598.8560679000075,598.8560679000075,598.8560679000075,598.8560679000075,598.8560679000075,599.3449671999988,599.3449671999988,599.3449671999988,599.3449671999988,599.3449671999988,599.3449671999988,599.3449671999988,599.3449671999988,599.3449671999988,600.0551532999962,599.3557258000073,600.0664685000083,1.5900000000000012,600.0664685000083,,600.8222827999998,,,,,,,,,[0.70792079],2.0600000000000014,0.7524752475247525,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,1,101,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.3228065000003,601.8250522000017,601.8250522000017,601.8250522000017,601.8250522000017,601.8250522000017,601.8250522000017,601.8250522000017,left,0,2.38310979999369,603.3902488000022,603.3902488000022,603.3902488000022,603.3902488000022,603.3902488000022,603.3902488000022,603.3902488000022,603.3902488000022,603.3996555000049,603.3996555000049,603.3996555000049,603.3996555000049,603.3996555000049,603.8893125000031,603.8893125000031,603.8893125000031,603.8893125000031,603.8893125000031,603.8893125000031,603.8893125000031,603.8893125000031,603.8893125000031,604.5983551999961,603.8983685999992,604.6132261000021,1.5800000000000012,604.6132261000021,,605.3661267999996,,,,,,,,,[0.71],2.0100000000000016,0.7450980392156863,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,2,102,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.8667329000018,606.3663182000018,606.3663182000018,606.3663182000018,606.3663182000018,606.3663182000018,606.3663182000018,606.3663182000018,right,1,1.961014400003478,607.9804984000075,607.9804984000075,607.9804984000075,607.9804984000075,607.9804984000075,607.9804984000075,607.9804984000075,607.9804984000075,607.9897179999971,607.9897179999971,607.9897179999971,607.9897179999971,607.9897179999971,608.4766195999982,608.4766195999982,608.4766195999982,608.4766195999982,608.4766195999982,608.4766195999982,608.4766195999982,608.4766195999982,608.4766195999982,609.1875734000059,608.499109299999,609.2139196000062,1.6300000000000012,609.2139196000062,,609.9671145000029,,,,,,,,,[0.7115534],2.030000000000001,0.7475728155339806,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,3,103,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.4663516,610.9661306000053,610.9661306000053,610.9661306000053,610.9661306000053,610.9661306000053,610.9661306000053,610.9661306000053,left,1,1.87225829999079,612.5636407999991,612.5636407999991,612.5636407999991,612.5636407999991,612.5636407999991,612.5636407999991,612.5636407999991,612.5636407999991,612.5737481999968,612.5737481999968,612.5737481999968,612.5737481999968,612.5737481999968,613.0667616999999,613.0667616999999,613.0667616999999,613.0667616999999,613.0667616999999,613.0667616999999,613.0667616999999,613.0667616999999,613.0667616999999,613.7767567999981,613.0758621999994,613.7892632000003,1.6100000000000012,613.7892632000003,614.5328100000042,614.5328100000042,615.0332754999981,,,,,,,,[0.71326923],2.0500000000000016,0.75,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,4,104,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0332754999981,615.5340214000025,615.5340214000025,615.5340214000025,615.5340214000025,615.5340214000025,615.5340214000025,615.5340214000025,right,1,1.7608092000009492,617.1152719000092,617.1152719000092,617.1152719000092,617.1152719000092,617.1152719000092,617.1152719000092,617.1152719000092,617.1152719000092,617.1349020000052,617.1349020000052,617.1349020000052,617.1349020000052,617.1349020000052,617.6130131999962,617.6130131999962,617.6130131999962,617.6130131999962,617.6130131999962,617.6130131999962,617.6130131999962,617.6130131999962,617.6130131999962,618.322327300004,617.6244842000015,618.3339113999973,1.5900000000000012,618.3339113999973,,619.0891967000061,,615.5340214000025,,,,,,,[0.71514286],2.0600000000000014,0.7523809523809524,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,5,105,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.5885567000078,620.0906293000007,620.0906293000007,620.0906293000007,620.0906293000007,620.0906293000007,620.0906293000007,620.0906293000007,left,1,1.5560380000097211,621.6587586000096,621.6587586000096,621.6587586000096,621.6587586000096,621.6587586000096,621.6587586000096,621.6587586000096,621.6587586000096,621.6673165000102,621.6673165000102,621.6673165000102,621.6673165000102,621.6673165000102,622.1583765000105,622.1583765000105,622.1583765000105,622.1583765000105,622.1583765000105,622.1583765000105,622.1583765000105,622.1583765000105,622.1583765000105,622.8680356999976,622.1680969000008,622.8926060000085,1.5800000000000012,622.8926060000085,,623.6452496999991,,,,,,,,,[0.71707547],2.0800000000000014,0.7547169811320755,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,6,106,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.144444000005,624.6443098000018,624.6443098000018,624.6443098000018,624.6443098000018,624.6443098000018,624.6443098000018,624.6443098000018,left,1,1.7873620000027586,626.1881963000051,626.1881963000051,626.1881963000051,626.1881963000051,626.1881963000051,626.1881963000051,626.1881963000051,626.1881963000051,626.2001152000012,626.2001152000012,626.2001152000012,626.2001152000012,626.2001152000012,626.68710190001,626.68710190001,626.68710190001,626.68710190001,626.68710190001,626.68710190001,626.68710190001,626.68710190001,626.68710190001,627.4115972,626.7003717000043,627.4229605,1.5600000000000012,627.4229605,,628.1773833000043,,,,,,,,,[0.71915888],2.1000000000000014,0.7570093457943925,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,7,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.6777232000022,629.1791537000099,629.1791537000099,629.1791537000099,629.1791537000099,629.1791537000099,629.1791537000099,629.1791537000099,left,1,1.2372188000008464,630.6903528999974,630.6903528999974,630.6903528999974,630.6903528999974,630.6903528999974,630.6903528999974,630.6903528999974,630.6903528999974,630.7132790000032,630.7132790000032,630.7132790000032,630.7132790000032,630.7132790000032,631.1869260000094,631.1869260000094,631.1869260000094,631.1869260000094,631.1869260000094,631.1869260000094,631.1869260000094,631.1869260000094,631.1869260000094,631.9097410000104,631.2104648000095,631.9352789999975,1.5300000000000011,631.9352789999975,,632.6882850999973,,,,,,,,,[0.72148148],2.1200000000000014,0.7592592592592593,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,8,108,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.1894780000002,633.6887856000103,633.6887856000103,633.6887856000103,633.6887856000103,633.6887856000103,633.6887856000103,633.6887856000103,left,1,1.2304765000008047,635.1780223000096,635.1780223000096,635.1780223000096,635.1780223000096,635.1780223000096,635.1780223000096,635.1780223000096,635.1780223000096,635.2002724000049,635.2002724000049,635.2002724000049,635.2002724000049,635.2002724000049,635.6758239000046,635.6758239000046,635.6758239000046,635.6758239000046,635.6758239000046,635.6758239000046,635.6758239000046,635.6758239000046,635.6758239000046,636.4003809999995,635.6993908000004,636.4312661000004,1.5100000000000011,636.4312661000004,,637.1756537000037,,,,,,,,,[0.72394495],2.1300000000000017,0.7614678899082569,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,9,109,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.675991600001,638.1755311000015,638.1755311000015,638.1755311000015,638.1755311000015,638.1755311000015,638.1755311000015,638.1755311000015,left,1,1.6561298000015086,639.6560396999994,639.6560396999994,639.6560396999994,639.6560396999994,639.6560396999994,639.6560396999994,639.6560396999994,639.6560396999994,639.677414100006,639.677414100006,639.677414100006,639.677414100006,639.677414100006,640.1559020999994,640.1559020999994,640.1559020999994,640.1559020999994,640.1559020999994,640.1559020999994,640.1559020999994,640.1559020999994,640.1559020999994,640.8778435999993,640.1780759000103,640.8999450999981,1.500000000000001,640.8999450999981,,641.6559046000039,,,,,,,,,[0.72645455],2.1500000000000012,0.7636363636363637,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,10,110,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.1552609000064,642.6559940000006,642.6559940000006,642.6559940000006,642.6559940000006,642.6559940000006,642.6559940000006,642.6559940000006,left,0,1.6633632000011858,644.1242177000095,644.1242177000095,644.1242177000095,644.1242177000095,644.1242177000095,644.1242177000095,644.1242177000095,644.1242177000095,644.1341326999973,644.1341326999973,644.1341326999973,644.1341326999973,644.1341326999973,644.6215827999986,644.6215827999986,644.6215827999986,644.6215827999986,644.6215827999986,644.6215827999986,644.6215827999986,644.6215827999986,644.6215827999986,645.3441287000023,644.6312252000062,645.368094400008,1.480000000000001,645.368094400008,,646.1200397000066,,,,,,,,,[0.7290991],2.1000000000000014,0.7567567567567568,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,11,111,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.6205061000073,647.1230444999965,647.1230444999965,647.1230444999965,647.1230444999965,647.1230444999965,647.1230444999965,647.1230444999965,right,1,1.4198704000009457,648.6330947000097,648.6330947000097,648.6330947000097,648.6330947000097,648.6330947000097,648.6330947000097,648.6330947000097,648.6330947000097,648.653604799998,648.653604799998,648.653604799998,648.653604799998,648.653604799998,649.1335873000062,649.1335873000062,649.1335873000062,649.1335873000062,649.1335873000062,649.1335873000062,649.1335873000062,649.1335873000062,649.1335873000062,649.8678195999964,649.153991500003,649.8815352000092,1.5300000000000011,649.8815352000092,,650.6332486000028,,,,,,,,,[0.73125],2.1200000000000014,0.7589285714285714,12007,001,2024-06-14_17h02.22.255,MFTM_A_new1021,2022.2.4,None,
