arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,80,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.5797566,None,left,1,0.945241,441.0796711,442.9834612,441.0796711,442.4816778,441.0796711,442.4816778,441.0796711,442.4816778,441.0796711,442.4816778,441.0796711,442.4816778,442.4481885,442.9488818,442.4481885,442.9488818,442.4481885,442.9488818,442.4481885,442.9488818,442.4481885,442.9488818,442.4481885,442.9488818,442.4481885,442.9488818,442.4481885,442.9488818,441.0796711,None,442.9488818,443.4331595,1.39,443.4498403,None,444.2013868,None,,,,,,,[0.47024691],2.26,0.814814815,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,81,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.702191,None,right,1,1.5029664,445.2022598,447.0725387,445.2022598,446.5715134,445.2022598,446.5715134,445.2022598,446.5715134,445.2022598,446.5715134,445.2022598,446.5715134,446.5546237,447.0564033,446.5546237,447.0564033,446.5546237,447.0564033,446.5546237,447.0564033,446.5546237,447.0564033,446.5546237,447.0564033,446.5546237,447.0564033,446.5546237,447.0564033,445.2022598,None,447.0564033,447.5400808,1.37,447.5556003,None,448.3072845,None,,,,,,,[0.47829268],2.28,0.817073171,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,82,82,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.8086381,None,right,0,1.0199538,449.3089938,451.1613391,449.3089938,450.6604,449.3089938,450.6604,449.3089938,450.6604,449.3089938,450.6604,449.3089938,450.6604,450.643828,451.1451109,450.643828,451.1451109,450.643828,451.1451109,450.643828,451.1451109,450.643828,451.1451109,450.643828,451.1451109,450.643828,451.1451109,450.643828,451.1451109,449.3089938,None,451.1451109,None,1.35,451.6453998,None,452.3969123,None,,,,,,,[0.48638554],2.22,0.807228916,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,83,83,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.8978561,None,right,1,1.6198238,453.3978502,455.3173324,453.3978502,454.8172541,453.3978502,454.8172541,453.3978502,454.8172541,453.3978502,454.8172541,453.3978502,454.8172541,454.7833862,455.2839536,454.7833862,455.2839536,454.7833862,455.2839536,454.7833862,455.2839536,454.7833862,455.2839536,454.7833862,455.2839536,454.7833862,455.2839536,454.7833862,455.2839536,453.3978502,None,455.2839536,455.7850917,1.41,455.8015211,None,456.5534122,None,,,,,,,[0.49357143],2.24,0.80952381,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,84,84,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.0541089,None,right,1,1.1428683,457.5539886,459.4576283,457.5539886,458.9573382,457.5539886,458.9573382,457.5539886,458.9573382,457.5539886,458.9573382,457.5539886,458.9573382,458.9241165,459.4241919,458.9241165,459.4241919,458.9241165,459.4241919,458.9241165,459.4241919,458.9241165,459.4241919,458.9241165,459.4241919,458.9241165,459.4241919,458.9241165,459.4241919,457.5539886,None,459.4241919,459.9242191,1.39,459.9582406,None,460.7087441,None,,,,,,,[0.50082353],2.26,0.811764706,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,85,85,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.210255,None,left,1,1.4739915,461.7112287,463.5801614,461.7112287,463.0965199,461.7112287,463.0965199,461.7112287,463.0965199,461.7112287,463.0965199,461.7112287,463.0965199,463.0629675,463.564133,463.0629675,463.564133,463.0629675,463.564133,463.0629675,463.564133,463.0629675,463.564133,463.0629675,463.564133,463.0629675,463.564133,463.0629675,463.564133,461.7112287,None,463.564133,464.0802537,1.37,464.0969114,None,464.8493979,None,,,,,,,[0.50813953],2.28,0.813953488,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,86,86,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.3495159,None,right,1,1.4144715,465.8507284,467.7031316,465.8507284,467.2015786,465.8507284,467.2015786,465.8507284,467.2015786,465.8507284,467.2015786,465.8507284,467.2015786,467.1850289,467.6867954,467.1850289,467.6867954,467.1850289,467.6867954,467.1850289,467.6867954,467.1850289,467.6867954,467.1850289,467.6867954,467.1850289,467.6867954,467.1850289,467.6867954,465.8507284,None,467.6867954,468.2039046,1.35,468.2198339,None,468.9720701,None,,,,,,,[0.51551724],2.3,0.816091954,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,87,87,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.4717469,None,right,1,1.0602491,469.9726664,471.8251841,469.9726664,471.3244666,469.9726664,471.3244666,469.9726664,471.3244666,469.9726664,471.3244666,469.9726664,471.3244666,471.2909959,471.7927024,471.2909959,471.7927024,471.2909959,471.7927024,471.2909959,471.7927024,471.2909959,471.7927024,471.2909959,471.7927024,471.2909959,471.7927024,471.2909959,471.7927024,469.9726664,None,471.7927024,472.3268643,1.34,472.3430232,None,473.0948057,None,,,,,,,[0.52284091],2.31,0.818181818,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,88,88,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.5950701,None,right,1,1.0662683,474.0952973,475.9318563,474.0952973,475.4304235,474.0952973,475.4304235,474.0952973,475.4304235,474.0952973,475.4304235,474.0952973,475.4304235,475.4143791,475.9147147,475.4143791,475.9147147,475.4143791,475.9147147,475.4143791,475.9147147,475.4143791,475.9147147,475.4143791,475.9147147,475.4143791,475.9147147,475.4143791,475.9147147,474.0952973,None,475.9147147,476.44913,1.33,476.4660304,None,477.2174703,None,,,,,,,[0.53011236],2.33,0.820224719,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,89,89,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7172482,None,right,1,0.9754144,478.2177957,480.0379325,478.2177957,479.5372887,478.2177957,479.5372887,478.2177957,479.5372887,478.2177957,479.5372887,478.2177957,479.5372887,479.5032684,480.0048612,479.5032684,480.0048612,479.5032684,480.0048612,479.5032684,480.0048612,479.5032684,480.0048612,479.5032684,480.0048612,479.5032684,480.0048612,479.5032684,480.0048612,478.2177957,None,480.0048612,480.5546191,1.31,480.5723144,None,481.3233864,None,,,,,,,[0.53744444],2.35,0.822222222,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,90,90,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.8240906,None,right,1,1.3731868,482.3241062,484.1268113,482.3241062,483.6268837,482.3241062,483.6268837,482.3241062,483.6268837,482.3241062,483.6268837,482.3241062,483.6268837,483.5933177,484.093701,483.5933177,484.093701,483.5933177,484.093701,483.5933177,484.093701,483.5933177,484.093701,483.5933177,484.093701,483.5933177,484.093701,483.5933177,484.093701,482.3241062,None,484.093701,484.6466087,1.29,484.6601967,None,485.4125635,None,,,,,,,[0.54483516],2.37,0.824175824,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,91,91,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.9127301,None,left,0,1.0689613,486.413436,488.1832688,486.413436,487.6993866,486.413436,487.6993866,486.413436,487.6993866,486.413436,487.6993866,486.413436,487.6993866,487.6653544,488.1667367,487.6653544,488.1667367,487.6653544,488.1667367,487.6653544,488.1667367,487.6653544,488.1667367,487.6653544,488.1667367,487.6653544,488.1667367,487.6653544,488.1667367,486.413436,None,488.1667367,488.7335637,1.27,488.7503236,None,489.5020144,None,,,,,,,[0.55228261],2.32,0.815217391,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,92,92,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0027269,None,right,0,1.1293135,490.5038296,492.3389337,490.5038296,491.8380812,490.5038296,491.8380812,490.5038296,491.8380812,490.5038296,491.8380812,490.5038296,491.8380812,491.8052613,492.3057024,491.8052613,492.3057024,491.8052613,492.3057024,491.8052613,492.3057024,491.8052613,492.3057024,491.8052613,492.3057024,491.8052613,492.3057024,491.8052613,492.3057024,490.5038296,None,492.3057024,492.8746219,1.32,492.8891564,None,493.6419416,None,,,,,,,[0.55903226],2.27,0.806451613,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,93,93,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.1415694,None,right,0,1.5429452,494.6424126,496.5131194,494.6424126,496.0113555,494.6424126,496.0113555,494.6424126,496.0113555,494.6424126,496.0113555,494.6424126,496.0113555,495.9941832,496.4955591,495.9941832,496.4955591,495.9941832,496.4955591,495.9941832,496.4955591,495.9941832,496.4955591,495.9941832,496.4955591,495.9941832,496.4955591,495.9941832,496.4955591,494.6424126,None,496.4955591,497.0626201,1.36,497.0790142,None,497.8312299,None,,,,,,,[0.56521277],2.21,0.79787234,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,94,94,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.3320266,None,left,1,1.1134828,498.831833,500.752338,498.831833,500.2513371,498.831833,500.2513371,498.831833,500.2513371,498.831833,500.2513371,498.831833,500.2513371,500.2346922,500.7353952,500.2346922,500.7353952,500.2346922,500.7353952,500.2346922,500.7353952,500.2346922,500.7353952,500.2346922,500.7353952,500.2346922,500.7353952,500.2346922,500.7353952,498.831833,None,500.7353952,501.3199846,1.42,501.3353598,None,502.0874817,None,,,,,,,[0.57063158],2.23,0.8,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,0,95,95,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.5873082,None,right,1,0.9133157,503.0882883,504.990969,503.0882883,504.4909333,503.0882883,504.4909333,503.0882883,504.4909333,503.0882883,504.4909333,503.0882883,504.4909333,504.4742849,504.974149,504.4742849,504.974149,504.4742849,504.974149,504.4742849,504.974149,504.4742849,504.974149,504.4742849,504.974149,504.4742849,504.974149,504.4742849,504.974149,503.0882883,None,504.974149,505.5584217,1.4,505.5750414,None,506.3263156,None,,,,,,,[0.57614583],2.25,0.802083333,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,96,96,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.8274471,None,left,1,0.7049515,507.3285617,509.2137814,507.3285617,508.7137857,507.3285617,508.7137857,507.3285617,508.7137857,507.3285617,508.7137857,507.3285617,508.7137857,508.6964706,509.1971833,508.6964706,509.1971833,508.6964706,509.1971833,508.6964706,509.1971833,508.6964706,509.1971833,508.6964706,509.1971833,508.6964706,509.1971833,508.6964706,509.1971833,507.3285617,None,509.1971833,509.7826712,1.38,509.7980548,None,510.5498956,None,,,,,,,[0.58175258],2.27,0.804123711,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,97,97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0497681,None,left,1,1.5622786,511.5506684,513.4206751,511.5506684,512.9201696,511.5506684,512.9201696,511.5506684,512.9201696,511.5506684,512.9201696,511.5506684,512.9201696,512.8869792,513.387384,512.8869792,513.387384,512.8869792,513.387384,512.8869792,513.387384,512.8869792,513.387384,512.8869792,513.387384,512.8869792,513.387384,512.8869792,513.387384,511.5506684,None,513.387384,513.9887546,1.36,514.0046132,None,514.7561234,None,,,,,,,[0.58744898],2.28,0.806122449,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,98,98,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2570101,None,right,0,1.074741,515.7582547,517.6098057,515.7582547,517.1087688,515.7582547,517.1087688,515.7582547,517.1087688,515.7582547,517.1087688,515.7582547,517.1087688,517.0921025,517.5937991,517.0921025,517.5937991,517.0921025,517.5937991,517.0921025,517.5937991,517.0921025,517.5937991,517.0921025,517.5937991,517.0921025,517.5937991,517.0921025,517.5937991,515.7582547,None,517.5937991,518.1938996,1.35,518.211705,None,518.9620042,None,,,,,,,[0.59313131],2.23,0.797979798,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,0,99,99,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4633483,None,left,1,1.2864595,519.9631676,521.8671821,519.9631676,521.3654621,519.9631676,521.3654621,519.9631676,521.3654621,519.9631676,521.3654621,519.9631676,521.3654621,521.3484606,521.8496958,521.3484606,521.8496958,521.3484606,521.8496958,521.3484606,521.8496958,521.3484606,521.8496958,521.3484606,521.8496958,521.3484606,521.8496958,521.3484606,521.8496958,519.9631676,None,521.8496958,522.4512428,1.4,522.466812,None,523.2196319,None,,,,,,,[0.5982],2.25,0.8,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,0,100,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.7201303,None,right,0,1.3577949,524.2193251,526.1063631,524.2193251,525.6049845,524.2193251,525.6049845,524.2193251,525.6049845,524.2193251,525.6049845,524.2193251,525.6049845,525.588061,526.0899394,525.588061,526.0899394,525.588061,526.0899394,525.588061,526.0899394,525.588061,526.0899394,525.588061,526.0899394,525.588061,526.0899394,525.588061,526.0899394,524.2193251,None,526.0899394,None,1.38,526.7064061,None,527.4577046,None,,,,,,,[0.60336634],2.2,0.792079208,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,1,101,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.9587617,None,left,0,1.2939987,528.4589733,530.3962736,528.4589733,529.8949038,528.4589733,529.8949038,528.4589733,529.8949038,528.4589733,529.8949038,528.4589733,529.8949038,529.8792846,530.3791219,529.8792846,530.3791219,529.8792846,530.3791219,529.8792846,530.3791219,529.8792846,530.3791219,529.8792846,530.3791219,529.8792846,530.3791219,529.8792846,530.3791219,528.4589733,None,530.3791219,None,1.43,530.9962298,None,531.7471152,None,,,,,,,[0.60794118],2.15,0.784313725,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,2,102,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.2481307,None,left,1,1.0527444,532.7487967,534.7350783,532.7487967,534.2353034,532.7487967,534.2353034,532.7487967,534.2353034,532.7487967,534.2353034,532.7487967,534.2353034,534.217719,534.7191487,534.217719,534.7191487,534.217719,534.7191487,534.217719,534.7191487,534.217719,534.7191487,534.217719,534.7191487,534.217719,534.7191487,534.217719,534.7191487,532.7487967,None,534.7191487,535.3359947,1.48,535.35278,None,536.1044952,None,,,,,,,[0.61194175],2.17,0.786407767,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,3,103,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.6053145,None,left,1,1.304073,537.1051109,539.0748635,537.1051109,538.5741706,537.1051109,538.5741706,537.1051109,538.5741706,537.1051109,538.5741706,537.1051109,538.5741706,538.5405603,539.0424276,538.5405603,539.0424276,538.5405603,539.0424276,538.5405603,539.0424276,538.5405603,539.0424276,538.5405603,539.0424276,538.5405603,539.0424276,538.5405603,539.0424276,537.1051109,None,539.0424276,539.6589564,1.46,539.6928995,None,540.4441534,None,,,,,,,[0.61605769],2.18,0.788461538,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,4,104,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.9451217,None,left,1,1.1242146,541.4449942,543.3986237,541.4449942,542.897457,541.4449942,542.897457,541.4449942,542.897457,541.4449942,542.897457,541.4449942,542.897457,542.8805908,543.3820188,542.8805908,543.3820188,542.8805908,543.3820188,542.8805908,543.3820188,542.8805908,543.3820188,542.8805908,543.3820188,542.8805908,543.3820188,542.8805908,543.3820188,541.4449942,None,543.3820188,None,1.45,544.0160248,None,544.7666551,None,,,,,,,[0.62019048],2.2,0.79047619,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,5,105,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2681652,None,left,1,1.057092,545.7680783,547.7060544,545.7680783,547.2034228,545.7680783,547.2034228,545.7680783,547.2034228,545.7680783,547.2034228,545.7680783,547.2034228,547.1866913,547.6875056,547.1866913,547.6875056,547.1866913,547.6875056,547.1866913,547.6875056,547.1866913,547.6875056,547.1866913,547.6875056,547.1866913,547.6875056,547.1866913,547.6875056,545.7680783,None,547.6875056,None,1.43,548.3218195,None,549.0736491,None,,,,,,,[0.62443396],2.22,0.79245283,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,6,106,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5747551,None,left,1,1.485834,550.0751025,551.9953729,550.0751025,551.4932149,550.0751025,551.4932149,550.0751025,551.4932149,550.0751025,551.4932149,550.0751025,551.4932149,551.4599115,551.9615613,551.4599115,551.9615613,551.4599115,551.9615613,551.4599115,551.9615613,551.4599115,551.9615613,551.4599115,551.9615613,551.4599115,551.9615613,551.4599115,551.9615613,550.0751025,None,551.9615613,552.5949581,1.41,552.628856,None,553.3798415,None,,,,,,,[0.62878505],2.23,0.794392523,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,7,107,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.880174,None,right,1,1.1564591,554.3807936,556.283658,554.3807936,555.782905,554.3807936,555.782905,554.3807936,555.782905,554.3807936,555.782905,554.3807936,555.782905,555.7672616,556.266997,555.7672616,556.266997,555.7672616,556.266997,555.7672616,556.266997,555.7672616,556.266997,555.7672616,556.266997,555.7672616,556.266997,555.7672616,556.266997,554.3807936,None,556.266997,556.9014369,1.4,556.917888,None,557.6691145,None,,,,,,,[0.63314815],2.25,0.796296296,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,8,108,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.1697697,None,right,1,0.7224862,558.6706291,560.5576176,558.6706291,560.0561014,558.6706291,560.0561014,558.6706291,560.0561014,558.6706291,560.0561014,558.6706291,560.0561014,560.0404675,560.5398639,560.0404675,560.5398639,560.0404675,560.5398639,560.0404675,560.5398639,560.0404675,560.5398639,560.0404675,560.5398639,560.0404675,560.5398639,560.0404675,560.5398639,558.6706291,None,560.5398639,None,1.38,561.1909314,None,561.9423688,None,,,,,,,[0.63761468],2.26,0.798165138,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,9,109,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.4432729,None,right,0,1.3936289,562.9433832,564.812915,562.9433832,564.3290565,562.9433832,564.3290565,562.9433832,564.3290565,562.9433832,564.3290565,562.9433832,564.3290565,564.2955949,564.7960928,564.2955949,564.7960928,564.2955949,564.7960928,564.2955949,564.7960928,564.2955949,564.7960928,564.2955949,564.7960928,564.2955949,564.7960928,564.2955949,564.7960928,562.9433832,None,564.7960928,565.4479845,1.37,565.4640163,None,566.2156572,None,,,,,,,[0.64209091],2.22,0.790909091,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,10,110,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.7158103,None,right,1,1.2729115,567.216411,569.1362001,567.216411,568.6352175,567.216411,568.6352175,567.216411,568.6352175,567.216411,568.6352175,567.216411,568.6352175,568.6021502,569.1032138,568.6021502,569.1032138,568.6021502,569.1032138,568.6021502,569.1032138,568.6021502,569.1032138,568.6021502,569.1032138,568.6021502,569.1032138,568.6021502,569.1032138,567.216411,None,569.1032138,569.7542543,1.41,569.7862916,None,570.5387809,None,,,,,,,[0.64612613],2.23,0.792792793,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
