backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\14back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9727567000009,None,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,6,6,8,0,0,0,0,,,,,,,,,,,,,,,427.12330230000225,431.63128219999635,431.58078089999617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,431.980748199996,None,431.980748199996,None,431.980748199996,432.9823954999956,431.980748199996,432.9823954999956,431.980748199996,432.9823954999956,431.980748199996,432.9823954999956,431.980748199996,432.4816387000028,431.980748199996,432.4816387000028,431.980748199996,432.4816387000028,431.980748199996,432.4816387000028,431.980748199996,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,6,6,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,433.4668961999996,None,433.4668961999996,None,433.4668961999996,434.4676854999998,433.4668961999996,434.4676854999998,433.4668961999996,434.4676854999998,433.4668961999996,434.4676854999998,433.4668961999996,433.9669628999982,433.4668961999996,433.9669628999982,433.4668961999996,433.9669628999982,433.4668961999996,433.9669628999982,433.4668961999996,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,6,6,8,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,434.9682505000019,None,434.9682505000019,None,434.9682505000019,435.97055510000064,434.9682505000019,435.97055510000064,434.9682505000019,435.97055510000064,434.9682505000019,435.97055510000064,434.9682505000019,435.46993819999625,434.9682505000019,435.46993819999625,434.9682505000019,435.46993819999625,434.9682505000019,435.46993819999625,434.9682505000019,None,0.1740840999991633,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,6,6,8,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,436.4706832000011,None,436.4706832000011,None,436.4706832000011,437.4721157000022,436.4706832000011,437.4721157000022,436.4706832000011,437.4721157000022,436.4706832000011,437.4721157000022,436.4706832000011,436.9725111000007,436.4706832000011,436.9725111000007,436.4706832000011,436.9725111000007,436.4706832000011,436.9725111000007,436.4706832000011,None,0.22396489999664482,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,6,6,8,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,437.9727797000014,None,437.9727797000014,None,437.9727797000014,438.9749727000017,437.9727797000014,438.9749727000017,437.9727797000014,438.9749727000017,437.9727797000014,438.9749727000017,437.9727797000014,438.4740171000012,437.9727797000014,438.4740171000012,437.9727797000014,438.4740171000012,437.9727797000014,438.4740171000012,437.9727797000014,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,6,6,8,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,439.45842309999716,None,439.45842309999716,None,439.45842309999716,440.45986309999716,439.45842309999716,440.45986309999716,439.45842309999716,440.45986309999716,439.45842309999716,440.45986309999716,439.45842309999716,439.959663499998,439.45842309999716,439.959663499998,439.45842309999716,439.959663499998,439.45842309999716,439.959663499998,439.45842309999716,None,0.004025200003525242,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,6,6,8,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,440.9606330999959,None,440.9606330999959,None,440.9606330999959,441.9633201999968,440.9606330999959,441.9633201999968,440.9606330999959,441.9633201999968,440.9606330999959,441.9633201999968,440.9606330999959,441.4614661000014,440.9606330999959,441.4614661000014,440.9606330999959,441.4614661000014,440.9606330999959,441.4614661000014,440.9606330999959,None,0.13389019999885932,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,6,6,8,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,442.4626223000014,None,442.4626223000014,None,442.4626223000014,443.46487139999954,442.4626223000014,443.46487139999954,442.4626223000014,443.46487139999954,442.4626223000014,443.46487139999954,442.4626223000014,442.96370999999635,442.4626223000014,442.96370999999635,442.4626223000014,442.96370999999635,442.4626223000014,442.96370999999635,442.4626223000014,None,0.040423500002361834,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,6,6,8,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,443.9653474000006,None,443.9653474000006,None,443.9653474000006,444.96715499999846,443.9653474000006,444.96715499999846,443.9653474000006,444.96715499999846,443.9653474000006,444.96715499999846,443.9653474000006,444.4668909999964,443.9653474000006,444.4668909999964,443.9653474000006,444.4668909999964,443.9653474000006,444.4668909999964,443.9653474000006,None,0.06524830000125803,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,6,6,8,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,445.46710000000166,None,445.46710000000166,None,445.46710000000166,446.46922800000175,445.46710000000166,446.46922800000175,445.46710000000166,446.46922800000175,445.46710000000166,446.46922800000175,445.46710000000166,445.9690182999984,445.46710000000166,445.9690182999984,445.46710000000166,445.9690182999984,445.46710000000166,445.9690182999984,445.46710000000166,None,1.3075464000066859,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,6,6,8,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,446.9694998999985,None,446.9694998999985,None,446.9694998999985,447.97174480000103,446.9694998999985,447.97174480000103,446.9694998999985,447.97174480000103,446.9694998999985,447.97174480000103,446.9694998999985,447.47077429999626,446.9694998999985,447.47077429999626,446.9694998999985,447.47077429999626,446.9694998999985,447.47077429999626,446.9694998999985,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,6,6,8,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,448.4725077999974,None,448.4725077999974,None,448.4725077999974,449.4740825999979,448.4725077999974,449.4740825999979,448.4725077999974,449.4740825999979,448.4725077999974,449.4740825999979,448.4725077999974,448.9725131000014,448.4725077999974,448.9725131000014,448.4725077999974,448.9725131000014,448.4725077999974,448.9725131000014,448.4725077999974,None,,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,6,6,8,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,449.9572391999973,None,449.9572391999973,None,449.9572391999973,450.9594513999982,449.9572391999973,450.9594513999982,449.9572391999973,450.9594513999982,449.9572391999973,450.9594513999982,449.9572391999973,450.4584907000026,449.9572391999973,450.4584907000026,449.9572391999973,450.4584907000026,449.9572391999973,450.4584907000026,449.9572391999973,None,0.24931630000355653,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,6,6,8,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,451.4597192000001,None,451.4597192000001,None,451.4597192000001,452.4614797999966,451.4597192000001,452.4614797999966,451.4597192000001,452.4614797999966,451.4597192000001,452.4614797999966,451.4597192000001,451.9608095000003,451.4597192000001,451.9608095000003,451.4597192000001,451.9608095000003,451.4597192000001,451.9608095000003,451.4597192000001,None,0.20348289999674307,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,6,6,8,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,452.9616937999963,None,452.9616937999963,None,452.9616937999963,453.9635864000011,452.9616937999963,453.9635864000011,452.9616937999963,453.9635864000011,452.9616937999963,453.9635864000011,452.9616937999963,453.46311360000254,452.9616937999963,453.46311360000254,452.9616937999963,453.46311360000254,452.9616937999963,453.46311360000254,452.9616937999963,None,0.33327409999765223,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,6,6,8,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,454.46402859999944,None,454.46402859999944,None,454.46402859999944,455.4653744000025,454.46402859999944,455.4653744000025,454.46402859999944,455.4653744000025,454.46402859999944,455.4653744000025,454.46402859999944,454.9646584000002,454.46402859999944,454.9646584000002,454.46402859999944,454.9646584000002,454.46402859999944,454.9646584000002,454.46402859999944,None,0.47847299999557436,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,6,6,8,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,455.96634050000284,None,455.96634050000284,None,455.96634050000284,456.96744139999646,455.96634050000284,456.96744139999646,455.96634050000284,456.96744139999646,455.96634050000284,456.96744139999646,455.96634050000284,456.4676366999993,455.96634050000284,456.4676366999993,455.96634050000284,456.4676366999993,455.96634050000284,456.4676366999993,455.96634050000284,None,0.3207900999987032,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,6,6,8,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,457.4684599999964,None,457.4684599999964,None,457.4684599999964,458.47048769999674,457.4684599999964,458.47048769999674,457.4684599999964,458.47048769999674,457.4684599999964,458.47048769999674,457.4684599999964,457.9692511999965,457.4684599999964,457.9692511999965,457.4684599999964,457.9692511999965,457.4684599999964,457.9692511999965,457.4684599999964,None,0.5305810999998357,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,6,6,8,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,458.97061119999853,None,458.97061119999853,None,458.97061119999853,459.972090999996,458.97061119999853,459.972090999996,458.97061119999853,459.972090999996,458.97061119999853,459.972090999996,458.97061119999853,459.4723806999973,458.97061119999853,459.4723806999973,458.97061119999853,459.4723806999973,458.97061119999853,459.4723806999973,458.97061119999853,None,1.091707999999926,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,experiment,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,6,6,8,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,460.4728894,None,460.4728894,None,460.4728894,461.47526199999993,460.4728894,461.47526199999993,460.4728894,461.47526199999993,460.4728894,461.47526199999993,460.4728894,460.97351979999803,460.4728894,460.97351979999803,460.4728894,460.97351979999803,460.4728894,460.97351979999803,460.4728894,None,0.8458069999978761,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
2-back,instructions\back-2.png,conditions\22back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.95840569999564,None,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,7,7,10,0,0,0,0,,,,,,,,,,,,,,,463.1434896999999,467.6505191999968,467.58389650000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,0,467.9855524000013,None,467.9855524000013,None,467.9855524000013,468.9855422999972,467.9855524000013,468.9855422999972,467.9855524000013,468.9855422999972,467.9855524000013,468.9855422999972,467.9855524000013,468.48547410000174,467.9855524000013,468.48547410000174,467.9855524000013,468.48547410000174,467.9855524000013,468.48547410000174,467.9855524000013,None,0.5568682999946759,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,7,7,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,469.4693318999998,None,469.4693318999998,None,469.4693318999998,470.471564200001,469.4693318999998,470.471564200001,469.4693318999998,470.471564200001,469.4693318999998,470.471564200001,469.4693318999998,469.9714187999998,469.4693318999998,469.9714187999998,469.4693318999998,469.9714187999998,469.4693318999998,469.9714187999998,469.4693318999998,None,0.5534453000000212,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,7,7,10,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,470.97166570000263,None,470.97166570000263,None,470.97166570000263,471.97450019999815,470.97166570000263,471.97450019999815,470.97166570000263,471.97450019999815,470.97166570000263,471.97450019999815,470.97166570000263,471.4724616999956,470.97166570000263,471.4724616999956,470.97166570000263,471.4724616999956,470.97166570000263,471.4724616999956,470.97166570000263,None,0.2748700999945868,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,7,7,10,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,472.457253200002,None,472.457253200002,None,472.457253200002,473.45991689999937,472.457253200002,473.45991689999937,472.457253200002,473.45991689999937,472.457253200002,473.45991689999937,472.457253200002,472.9579420000009,472.457253200002,472.9579420000009,472.457253200002,472.9579420000009,472.457253200002,472.9579420000009,472.457253200002,None,0.48507899999822257,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,10,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,473.9602210000012,None,473.9602210000012,None,473.9602210000012,474.9608447999999,473.9602210000012,474.9608447999999,473.9602210000012,474.9608447999999,473.9602210000012,474.9608447999999,473.9602210000012,474.46017059999576,473.9602210000012,474.46017059999576,473.9602210000012,474.46017059999576,473.9602210000012,474.46017059999576,473.9602210000012,None,0.3667762000040966,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,7,7,10,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,475.46246560000145,None,475.46246560000145,None,475.46246560000145,476.46352189999743,475.46246560000145,476.46352189999743,475.46246560000145,476.46352189999743,475.46246560000145,476.46352189999743,475.46246560000145,475.96310300000187,475.46246560000145,475.96310300000187,475.46246560000145,475.96310300000187,475.46246560000145,475.96310300000187,475.46246560000145,None,0.3849289999998291,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,10,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,476.96395330000087,None,476.96395330000087,None,476.96395330000087,477.96566789999633,476.96395330000087,477.96566789999633,476.96395330000087,477.96566789999633,476.96395330000087,477.96566789999633,476.96395330000087,477.46478529999877,476.96395330000087,477.46478529999877,476.96395330000087,477.46478529999877,476.96395330000087,477.46478529999877,476.96395330000087,None,0.347019700006058,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,7,7,10,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,478.46604600000137,None,478.46604600000137,None,478.46604600000137,479.4690027999968,478.46604600000137,479.4690027999968,478.46604600000137,479.4690027999968,478.46604600000137,479.4690027999968,478.46604600000137,478.96680339999875,478.46604600000137,478.96680339999875,478.46604600000137,478.96680339999875,478.46604600000137,478.96680339999875,478.46604600000137,None,0.19644980000157375,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,7,7,10,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,479.9683750999975,None,479.9683750999975,None,479.9683750999975,480.97109980000096,479.9683750999975,480.97109980000096,479.9683750999975,480.97109980000096,479.9683750999975,480.97109980000096,479.9683750999975,480.4703300999972,479.9683750999975,480.4703300999972,479.9683750999975,480.4703300999972,479.9683750999975,480.4703300999972,479.9683750999975,None,0.7664255999989109,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,7,7,10,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,481.4713187000016,None,481.4713187000016,None,481.4713187000016,482.4732193000018,481.4713187000016,482.4732193000018,481.4713187000016,482.4732193000018,481.4713187000016,482.4732193000018,481.4713187000016,481.97193179999886,481.4713187000016,481.97193179999886,481.4713187000016,481.97193179999886,481.4713187000016,481.97193179999886,481.4713187000016,None,0.4072237000000314,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,7,7,10,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,482.9734279999975,None,482.9734279999975,None,482.9734279999975,483.9753077999994,482.9734279999975,483.9753077999994,482.9734279999975,483.9753077999994,482.9734279999975,483.9753077999994,482.9734279999975,483.47420910000073,482.9734279999975,483.47420910000073,482.9734279999975,483.47420910000073,482.9734279999975,483.47420910000073,482.9734279999975,None,0.2413514999934705,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,7,7,10,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,484.45907250000164,None,484.45907250000164,None,484.45907250000164,485.4603430999996,484.45907250000164,485.4603430999996,484.45907250000164,485.4603430999996,484.45907250000164,485.4603430999996,484.45907250000164,484.9597866999975,484.45907250000164,484.9597866999975,484.45907250000164,484.9597866999975,484.45907250000164,484.9597866999975,484.45907250000164,None,0.21959240000433056,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,7,7,10,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,485.9608758999966,None,485.9608758999966,None,485.9608758999966,486.96281839999574,485.9608758999966,486.96281839999574,485.9608758999966,486.96281839999574,485.9608758999966,486.96281839999574,485.9608758999966,486.4614284999989,485.9608758999966,486.4614284999989,485.9608758999966,486.4614284999989,485.9608758999966,486.4614284999989,485.9608758999966,None,1.317754600000626,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,7,7,10,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,487.46360979999736,None,487.46360979999736,None,487.46360979999736,488.46466269999655,487.46360979999736,488.46466269999655,487.46360979999736,488.46466269999655,487.46360979999736,488.46466269999655,487.46360979999736,487.9647599000018,487.46360979999736,487.9647599000018,487.46360979999736,487.9647599000018,487.46360979999736,487.9647599000018,487.46360979999736,None,1.174769199998991,,,,,11004,001,2023_Dec_29_1405,nback,2021.2.3,60.04314700545342,
