backseq,backinstr,backfile,instruction,size_in,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,1,1,5,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,190.78530780004803,None,190.78530780004803,None,190.78530780004803,191.78666810004506,190.78530780004803,191.78666810004506,190.78530780004803,191.78666810004506,190.78530780004803,191.78666810004506,190.78530780004803,191.28606020007282,190.78530780004803,191.28606020007282,190.78530780004803,191.28606020007282,190.78530780004803,191.28606020007282,190.78530780004803,None,0.4151932999957353,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,1,1,5,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,192.28759250009898,None,192.28759250009898,None,192.28759250009898,193.28979210008401,192.28759250009898,193.28979210008401,192.28759250009898,193.28979210008401,192.28759250009898,193.28979210008401,192.28759250009898,192.78853300004266,192.28759250009898,192.78853300004266,192.28759250009898,192.78853300004266,192.28759250009898,192.78853300004266,192.28759250009898,None,0.3779787999810651,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,1,1,5,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,193.78990950004663,None,193.78990950004663,None,193.78990950004663,194.79201239999384,193.78990950004663,194.79201239999384,193.78990950004663,194.79201239999384,193.78990950004663,194.79201239999384,193.78990950004663,194.29060460010078,193.78990950004663,194.29060460010078,193.78990950004663,194.29060460010078,193.78990950004663,194.29060460010078,193.78990950004663,None,0.4268071000697091,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,5,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,195.27540939999744,None,195.27540939999744,None,195.27540939999744,196.27795400004834,195.27540939999744,196.27795400004834,195.27540939999744,196.27795400004834,195.27540939999744,196.27795400004834,195.27540939999744,195.77637650002725,195.27540939999744,195.77637650002725,195.27540939999744,195.77637650002725,195.27540939999744,195.77637650002725,195.27540939999744,None,0.518004999961704,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,5,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,196.77775710006244,None,196.77775710006244,None,196.77775710006244,197.77988670009654,196.77775710006244,197.77988670009654,196.77775710006244,197.77988670009654,196.77775710006244,197.77988670009654,196.77775710006244,197.27947480010334,196.77775710006244,197.27947480010334,196.77775710006244,197.27947480010334,196.77775710006244,197.27947480010334,196.77775710006244,None,0.46311529993545264,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,1,1,5,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,198.27994670008775,None,198.27994670008775,None,198.27994670008775,199.28223540005274,198.27994670008775,199.28223540005274,198.27994670008775,199.28223540005274,198.27994670008775,199.28223540005274,198.27994670008775,198.78170630009845,198.27994670008775,198.78170630009845,198.27994670008775,198.78170630009845,198.27994670008775,198.78170630009845,198.27994670008775,None,0.45713779993820935,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,1,1,5,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,199.7823232000228,None,199.7823232000228,None,199.7823232000228,200.7845692000119,199.7823232000228,200.7845692000119,199.7823232000228,200.7845692000119,199.7823232000228,200.7845692000119,199.7823232000228,200.28316890005954,199.7823232000228,200.28316890005954,199.7823232000228,200.28316890005954,199.7823232000228,200.28316890005954,199.7823232000228,None,0.48239319992717355,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,1,1,5,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,201.2854173000669,None,201.2854173000669,None,201.2854173000669,202.28751150006428,201.2854173000669,202.28751150006428,201.2854173000669,202.28751150006428,201.2854173000669,202.28751150006428,201.2854173000669,201.78524310002103,201.2854173000669,201.78524310002103,201.2854173000669,201.78524310002103,201.2854173000669,201.78524310002103,201.2854173000669,None,0.3872037000255659,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,5,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,202.7867606000509,None,202.7867606000509,None,202.7867606000509,203.78919849998783,202.7867606000509,203.78919849998783,202.7867606000509,203.78919849998783,202.7867606000509,203.78919849998783,202.7867606000509,203.2881223000586,202.7867606000509,203.2881223000586,202.7867606000509,203.2881223000586,202.7867606000509,203.2881223000586,202.7867606000509,None,0.3902532000793144,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,1,1,5,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,204.2888915000949,None,204.2888915000949,None,204.2888915000949,205.29095370008145,204.2888915000949,205.29095370008145,204.2888915000949,205.29095370008145,204.2888915000949,205.29095370008145,204.2888915000949,204.79073710006196,204.2888915000949,204.79073710006196,204.2888915000949,204.79073710006196,204.2888915000949,204.79073710006196,204.2888915000949,None,0.3600848999340087,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,1,1,5,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,205.7919647000963,None,205.7919647000963,None,205.7919647000963,206.79293190001044,205.7919647000963,206.79293190001044,205.7919647000963,206.79293190001044,205.7919647000963,206.79293190001044,205.7919647000963,206.29204530001152,205.7919647000963,206.29204530001152,205.7919647000963,206.29204530001152,205.7919647000963,206.29204530001152,205.7919647000963,None,0.3610065000830218,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,1,1,5,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,207.27823749999516,None,207.27823749999516,None,207.27823749999516,208.27911200001836,207.27823749999516,208.27911200001836,207.27823749999516,208.27911200001836,207.27823749999516,208.27911200001836,207.27823749999516,207.77768230007496,207.27823749999516,207.77768230007496,207.27823749999516,207.77768230007496,207.27823749999516,207.77768230007496,207.27823749999516,None,0.43540169997140765,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\11back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.78005540010054,None,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,None,,,,,,,,,,,,,0,2,2,1,0,0,0,0,,,,,,,,,,,,,,,209.8974686000729,214.4048506000545,214.37223570002243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,214.8052748000482,None,214.8052748000482,None,214.8052748000482,215.80663010000717,214.8052748000482,215.80663010000717,214.8052748000482,215.80663010000717,214.8052748000482,215.80663010000717,214.8052748000482,215.3057307000272,214.8052748000482,215.3057307000272,214.8052748000482,215.3057307000272,214.8052748000482,215.3057307000272,214.8052748000482,None,,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,2,2,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,216.2905481000198,None,216.2905481000198,None,216.2905481000198,217.29176400008146,216.2905481000198,217.29176400008146,216.2905481000198,217.29176400008146,216.2905481000198,217.29176400008146,216.2905481000198,216.79143330000807,216.2905481000198,216.79143330000807,216.2905481000198,216.79143330000807,216.2905481000198,216.79143330000807,216.2905481000198,None,0.8234826999250799,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,2,2,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,217.7761135000037,None,217.7761135000037,None,217.7761135000037,218.77853480004705,217.7761135000037,218.77853480004705,217.7761135000037,218.77853480004705,217.7761135000037,218.77853480004705,217.7761135000037,218.27759160008281,217.7761135000037,218.27759160008281,217.7761135000037,218.27759160008281,217.7761135000037,218.27759160008281,217.7761135000037,None,0.545238499995321,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,2,2,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,219.2784351001028,None,219.2784351001028,None,219.2784351001028,220.28102710004896,219.2784351001028,220.28102710004896,219.2784351001028,220.28102710004896,219.2784351001028,220.28102710004896,219.2784351001028,219.77978940005414,219.2784351001028,219.77978940005414,219.2784351001028,219.77978940005414,219.2784351001028,219.77978940005414,219.2784351001028,None,0.3789934000233188,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,2,2,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,220.7813276000088,None,220.7813276000088,None,220.7813276000088,221.7825792999938,220.7813276000088,221.7825792999938,220.7813276000088,221.7825792999938,220.7813276000088,221.7825792999938,220.7813276000088,221.28254070004914,220.7813276000088,221.28254070004914,220.7813276000088,221.28254070004914,220.7813276000088,221.28254070004914,220.7813276000088,None,0.46004829998128116,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,2,2,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,222.28278680006042,None,222.28278680006042,None,222.28278680006042,223.28530900005717,222.28278680006042,223.28530900005717,222.28278680006042,223.28530900005717,222.28278680006042,223.28530900005717,222.28278680006042,222.78462600009516,222.28278680006042,222.78462600009516,222.28278680006042,222.78462600009516,222.28278680006042,222.78462600009516,222.28278680006042,None,0.4948496000142768,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,2,2,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,223.78565750003327,None,223.78565750003327,None,223.78565750003327,224.78746790008154,223.78565750003327,224.78746790008154,223.78565750003327,224.78746790008154,223.78565750003327,224.78746790008154,223.78565750003327,224.28563840000425,223.78565750003327,224.28563840000425,223.78565750003327,224.28563840000425,223.78565750003327,224.28563840000425,223.78565750003327,None,0.3037866000086069,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,,,,,,,,,,,,,0,2,2,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,225.28927090007346,None,225.28927090007346,None,225.28927090007346,226.2888160001021,225.28927090007346,226.2888160001021,225.28927090007346,226.2888160001021,225.28927090007346,226.2888160001021,225.28927090007346,225.80480869999155,225.28927090007346,225.80480869999155,225.28927090007346,225.80480869999155,225.28927090007346,225.80480869999155,225.28927090007346,None,0.24821310001425445,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,2,2,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,226.7895669999998,None,226.7895669999998,None,226.7895669999998,227.79161250009201,226.7895669999998,227.79161250009201,226.7895669999998,227.79161250009201,226.7895669999998,227.79161250009201,226.7895669999998,227.2907528000651,226.7895669999998,227.2907528000651,226.7895669999998,227.2907528000651,226.7895669999998,227.2907528000651,226.7895669999998,None,0.18026309995912015,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,2,2,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,228.29172670003027,None,228.29172670003027,None,228.29172670003027,229.293447400094,228.29172670003027,229.293447400094,228.29172670003027,229.293447400094,228.29172670003027,229.293447400094,228.29172670003027,228.7936562000541,228.29172670003027,228.7936562000541,228.29172670003027,228.7936562000541,228.29172670003027,228.7936562000541,228.29172670003027,None,0.2697162999538705,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,2,2,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,229.77738370001316,None,229.77738370001316,None,229.77738370001316,230.77954260003753,229.77738370001316,230.77954260003753,229.77738370001316,230.77954260003753,229.77738370001316,230.77954260003753,229.77738370001316,230.27840730000753,229.77738370001316,230.27840730000753,229.77738370001316,230.27840730000753,229.77738370001316,230.27840730000753,229.77738370001316,None,0.32837249990552664,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,2,2,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,231.2797961999895,None,231.2797961999895,None,231.2797961999895,232.28187500010245,231.2797961999895,232.28187500010245,231.2797961999895,232.28187500010245,231.2797961999895,232.28187500010245,231.2797961999895,231.78082270000596,231.2797961999895,231.78082270000596,231.2797961999895,231.78082270000596,231.2797961999895,231.78082270000596,231.2797961999895,None,0.45796120003797114,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,2,2,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,232.78207750001457,None,232.78207750001457,None,232.78207750001457,233.78395519999322,232.78207750001457,233.78395519999322,232.78207750001457,233.78395519999322,232.78207750001457,233.78395519999322,232.78207750001457,233.28383800003212,232.78207750001457,233.28383800003212,232.78207750001457,233.28383800003212,232.78207750001457,233.28383800003212,232.78207750001457,None,0.3238629000261426,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,2,2,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,234.28429040010087,None,234.28429040010087,None,234.28429040010087,235.28576210001484,234.28429040010087,235.28576210001484,234.28429040010087,235.28576210001484,234.28429040010087,235.28576210001484,234.28429040010087,234.78494969999883,234.28429040010087,234.78494969999883,234.28429040010087,234.78494969999883,234.28429040010087,234.78494969999883,234.28429040010087,None,0.4217713000252843,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,2,2,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,235.7866807000246,None,235.7866807000246,None,235.7866807000246,236.78909440001007,235.7866807000246,236.78909440001007,235.7866807000246,236.78909440001007,235.7866807000246,236.78909440001007,235.7866807000246,236.2886382000288,235.7866807000246,236.2886382000288,235.7866807000246,236.2886382000288,235.7866807000246,236.2886382000288,235.7866807000246,None,0.4231603000080213,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,2,2,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,237.28873740008567,None,237.28873740008567,None,237.28873740008567,238.29136510007083,237.28873740008567,238.29136510007083,237.28873740008567,238.29136510007083,237.28873740008567,238.29136510007083,237.28873740008567,237.78958109999076,237.28873740008567,237.78958109999076,237.28873740008567,237.78958109999076,237.28873740008567,237.78958109999076,237.28873740008567,None,0.3132131000747904,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,2,2,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,238.7743723000167,None,238.7743723000167,None,238.7743723000167,239.77688330004457,238.7743723000167,239.77688330004457,238.7743723000167,239.77688330004457,238.7743723000167,239.77688330004457,238.7743723000167,239.2759712000843,238.7743723000167,239.2759712000843,238.7743723000167,239.2759712000843,238.7743723000167,239.2759712000843,238.7743723000167,None,0.3879757000831887,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,2,2,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,240.27650979999453,None,240.27650979999453,None,240.27650979999453,241.278203300084,240.27650979999453,241.278203300084,240.27650979999453,241.278203300084,240.27650979999453,241.278203300084,240.27650979999453,240.77831560000777,240.27650979999453,240.77831560000777,240.27650979999453,240.77831560000777,240.27650979999453,240.77831560000777,240.27650979999453,None,0.46979539992753416,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,2,2,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,241.77972460002638,None,241.77972460002638,None,241.77972460002638,242.78116320003755,241.77972460002638,242.78116320003755,241.77972460002638,242.78116320003755,241.77972460002638,242.78116320003755,241.77972460002638,242.27984010009095,241.77972460002638,242.27984010009095,241.77972460002638,242.27984010009095,241.77972460002638,242.27984010009095,241.77972460002638,None,0.3988015999784693,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,2,2,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,243.28246740007307,None,243.28246740007307,None,243.28246740007307,244.28267570002936,243.28246740007307,244.28267570002936,243.28246740007307,244.28267570002936,243.28246740007307,244.28267570002936,243.28246740007307,243.78253540000878,243.28246740007307,243.78253540000878,243.28246740007307,243.78253540000878,243.28246740007307,243.78253540000878,243.28246740007307,None,0.35176449990831316,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
1-back,instructions\back-1.png,conditions\10back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.78350990009494,None,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,245.90298400004394,250.40861360006966,250.3750352000352,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,250.79335200006608,None,250.79335200006608,None,250.79335200006608,251.7948432000121,250.79335200006608,251.7948432000121,250.79335200006608,251.7948432000121,250.79335200006608,251.7948432000121,250.79335200006608,251.29329930001404,250.79335200006608,251.29329930001404,250.79335200006608,251.29329930001404,250.79335200006608,251.29329930001404,250.79335200006608,None,0.5370063000591472,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
0-back,instructions\back-0.png,conditions\00back-e.xlsx,,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,252.2781497000251,None,252.2781497000251,None,252.2781497000251,253.27973840001505,252.2781497000251,253.27973840001505,252.2781497000251,253.27973840001505,252.2781497000251,253.27973840001505,252.2781497000251,252.77889850002248,252.2781497000251,252.77889850002248,252.2781497000251,252.77889850002248,252.2781497000251,252.77889850002248,252.2781497000251,None,0.5723081000614911,,,,,12004,001,2024_Jun_13_1348,nback,2021.2.3,59.74625765910863,
