backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,13,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,280.2246305000008,None,280.2246305000008,None,280.2246305000008,281.2260862000039,280.2246305000008,281.2260862000039,280.2246305000008,281.2260862000039,280.2246305000008,281.2260862000039,280.2246305000008,280.7261316000004,280.2246305000008,280.7261316000004,280.2246305000008,280.7261316000004,280.2246305000008,280.7261316000004,280.2246305000008,None,0.5694550999978674,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,13,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,281.72662890000356,None,281.72662890000356,None,281.72662890000356,282.72851239999727,281.72662890000356,282.72851239999727,281.72662890000356,282.72851239999727,281.72662890000356,282.72851239999727,281.72662890000356,282.2277073000005,281.72662890000356,282.2277073000005,281.72662890000356,282.2277073000005,281.72662890000356,282.2277073000005,281.72662890000356,None,0.5312398999958532,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,13,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,283.21306729999924,None,283.21306729999924,None,283.21306729999924,284.2139437000005,283.21306729999924,284.2139437000005,283.21306729999924,284.2139437000005,283.21306729999924,284.2139437000005,283.21306729999924,283.7139184999978,283.21306729999924,283.7139184999978,283.21306729999924,283.7139184999978,283.21306729999924,283.7139184999978,283.21306729999924,None,0.5885065999973449,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,13,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,284.71459719999984,None,284.71459719999984,None,284.71459719999984,285.7161266000039,284.71459719999984,285.7161266000039,284.71459719999984,285.7161266000039,284.71459719999984,285.7161266000039,284.71459719999984,285.21658720000414,284.71459719999984,285.21658720000414,284.71459719999984,285.21658720000414,284.71459719999984,285.21658720000414,284.71459719999984,None,0.5350860000035027,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,13,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,286.21682970000256,None,286.21682970000256,None,286.21682970000256,287.21810160000314,286.21682970000256,287.21810160000314,286.21682970000256,287.21810160000314,286.21682970000256,287.21810160000314,286.21682970000256,286.7182556999978,286.21682970000256,286.7182556999978,286.21682970000256,286.7182556999978,286.21682970000256,286.7182556999978,286.21682970000256,None,0.6809380999984569,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,3,3,13,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,287.71925519999786,None,287.71925519999786,None,287.71925519999786,288.7206303999992,287.71925519999786,288.7206303999992,287.71925519999786,288.7206303999992,287.71925519999786,288.7206303999992,287.71925519999786,288.2204084000041,287.71925519999786,288.2204084000041,287.71925519999786,288.2204084000041,287.71925519999786,288.2204084000041,287.71925519999786,None,0.5780419999937294,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,13,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,289.2209651000012,None,289.2209651000012,None,289.2209651000012,290.2244466999982,289.2209651000012,290.2244466999982,289.2209651000012,290.2244466999982,289.2209651000012,290.2244466999982,289.2209651000012,289.72217739999905,289.2209651000012,289.72217739999905,289.2209651000012,289.72217739999905,289.2209651000012,289.72217739999905,289.2209651000012,None,0.4607209000023431,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,3,3,13,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,290.72368149999966,None,290.72368149999966,None,290.72368149999966,291.72552089999954,290.72368149999966,291.72552089999954,290.72368149999966,291.72552089999954,290.72368149999966,291.72552089999954,290.72368149999966,291.2249379999994,290.72368149999966,291.2249379999994,290.72368149999966,291.2249379999994,290.72368149999966,291.2249379999994,290.72368149999966,None,0.5188586000003852,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,3,3,13,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,292.22504550000303,None,292.22504550000303,None,292.22504550000303,293.2279615000007,292.22504550000303,293.2279615000007,292.22504550000303,293.2279615000007,292.22504550000303,293.2279615000007,292.22504550000303,292.7264689000003,292.22504550000303,292.7264689000003,292.22504550000303,292.7264689000003,292.22504550000303,292.7264689000003,292.22504550000303,None,0.3764162000006763,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,,,,,,,,,,,,,0,3,3,13,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,293.7113437000007,None,293.7113437000007,None,293.7113437000007,294.71353459999955,293.7113437000007,294.71353459999955,293.7113437000007,294.71353459999955,293.7113437000007,294.71353459999955,293.7113437000007,294.21190529999876,293.7113437000007,294.21190529999876,293.7113437000007,294.21190529999876,293.7113437000007,294.21190529999876,293.7113437000007,None,0.3860121999969124,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,left,,,,,,,,,,,,,0,3,3,13,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,295.213505599997,None,295.213505599997,None,295.213505599997,296.2149522000036,295.213505599997,296.2149522000036,295.213505599997,296.2149522000036,295.213505599997,296.2149522000036,295.213505599997,295.71463219999714,295.213505599997,295.71463219999714,295.213505599997,295.71463219999714,295.213505599997,295.71463219999714,295.213505599997,None,0.5079885000013746,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,experiment,0,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,down,,,,,,,,,,,,,0,3,3,13,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,296.7163370999988,None,296.7163370999988,None,296.7163370999988,297.7174770999991,296.7163370999988,297.7174770999991,296.7163370999988,297.7174770999991,296.7163370999988,297.7174770999991,296.7163370999988,297.2170600000027,296.7163370999988,297.2170600000027,296.7163370999988,297.2170600000027,296.7163370999988,297.2170600000027,296.7163370999988,None,0.3409698000032222,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
0-back,instructions\back-0.png,conditions\04back-e.xlsx,,,,,,,,,,,,,,,,,,,,,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.21910650000063,None,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,,,,,,,,,,,,,0,4,4,10,0,0,0,0,,,,,,,,,,,,,,,299.35359540000354,303.86077659999864,303.82687799999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1,304.22777009999845,None,304.22777009999845,None,304.22777009999845,305.22833569999784,304.22777009999845,305.22833569999784,304.22777009999845,305.22833569999784,304.22777009999845,305.22833569999784,304.22777009999845,304.7276408999969,304.22777009999845,304.7276408999969,304.22777009999845,304.7276408999969,304.22777009999845,304.7276408999969,304.22777009999845,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,10,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,305.7123894000033,None,305.7123894000033,None,305.7123894000033,306.71417089999886,305.7123894000033,306.71417089999886,305.7123894000033,306.71417089999886,305.7123894000033,306.71417089999886,305.7123894000033,306.213719899999,305.7123894000033,306.213719899999,305.7123894000033,306.213719899999,305.7123894000033,306.213719899999,305.7123894000033,None,0.7859517999968375,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,10,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,307.21442899999965,None,307.21442899999965,None,307.21442899999965,308.21664910000254,307.21442899999965,308.21664910000254,307.21442899999965,308.21664910000254,307.21442899999965,308.21664910000254,307.21442899999965,307.7157073999988,307.21442899999965,307.7157073999988,307.21442899999965,307.7157073999988,307.21442899999965,307.7157073999988,307.21442899999965,None,0.5550580000053742,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,10,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,308.71795869999914,None,308.71795869999914,None,308.71795869999914,309.7184616000013,308.71795869999914,309.7184616000013,308.71795869999914,309.7184616000013,308.71795869999914,309.7184616000013,308.71795869999914,309.2181189999974,308.71795869999914,309.2181189999974,308.71795869999914,309.2181189999974,308.71795869999914,309.2181189999974,308.71795869999914,None,0.01934359999722801,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,10,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,310.219628699997,None,310.219628699997,None,310.219628699997,311.22139540000353,310.219628699997,311.22139540000353,310.219628699997,311.22139540000353,310.219628699997,311.22139540000353,310.219628699997,310.7199946000037,310.219628699997,310.7199946000037,310.219628699997,310.7199946000037,310.219628699997,310.7199946000037,310.219628699997,None,0.5345353000011528,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,10,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,311.721352499997,None,311.721352499997,None,311.721352499997,312.72273249999853,311.721352499997,312.72273249999853,311.721352499997,312.72273249999853,311.721352499997,312.72273249999853,311.721352499997,312.22193649999826,311.721352499997,312.22193649999826,311.721352499997,312.22193649999826,311.721352499997,312.22193649999826,311.721352499997,None,1.1040252999955555,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,10,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,313.22353110000404,None,313.22353110000404,None,313.22353110000404,314.2250103999977,313.22353110000404,314.2250103999977,313.22353110000404,314.2250103999977,313.22353110000404,314.2250103999977,313.22353110000404,313.7249488000016,313.22353110000404,313.7249488000016,313.22353110000404,313.7249488000016,313.22353110000404,313.7249488000016,313.22353110000404,None,1.0825256000025547,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,10,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,314.7255127000026,None,314.7255127000026,None,314.7255127000026,315.72783139999956,314.7255127000026,315.72783139999956,314.7255127000026,315.72783139999956,314.7255127000026,315.72783139999956,314.7255127000026,315.2265535999977,314.7255127000026,315.2265535999977,314.7255127000026,315.2265535999977,314.7255127000026,315.2265535999977,314.7255127000026,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,10,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,316.2111370999992,None,316.2111370999992,None,316.2111370999992,317.2134775000013,316.2111370999992,317.2134775000013,316.2111370999992,317.2134775000013,316.2111370999992,317.2134775000013,316.2111370999992,316.71326450000197,316.2111370999992,316.71326450000197,316.2111370999992,316.71326450000197,316.2111370999992,316.71326450000197,316.2111370999992,None,1.150785599995288,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,10,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,317.71375570000237,None,317.71375570000237,None,317.71375570000237,318.71505920000345,317.71375570000237,318.71505920000345,317.71375570000237,318.71505920000345,317.71375570000237,318.71505920000345,317.71375570000237,318.21495929999946,317.71375570000237,318.21495929999946,317.71375570000237,318.21495929999946,317.71375570000237,318.21495929999946,317.71375570000237,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,10,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,319.21564339999895,None,319.21564339999895,None,319.21564339999895,320.217902999997,319.21564339999895,320.217902999997,319.21564339999895,320.217902999997,319.21564339999895,320.217902999997,319.21564339999895,319.71780690000014,319.21564339999895,319.71780690000014,319.21564339999895,319.71780690000014,319.21564339999895,319.71780690000014,319.21564339999895,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,10,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,320.71793420000176,None,320.71793420000176,None,320.71793420000176,321.71946330000355,320.71793420000176,321.71946330000355,320.71793420000176,321.71946330000355,320.71793420000176,321.71946330000355,320.71793420000176,321.2187144999989,320.71793420000176,321.2187144999989,320.71793420000176,321.2187144999989,320.71793420000176,321.2187144999989,320.71793420000176,None,1.2034488999997848,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,10,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,322.22022429999924,None,322.22022429999924,None,322.22022429999924,323.2222102000014,322.22022429999924,323.2222102000014,322.22022429999924,323.2222102000014,322.22022429999924,323.2222102000014,322.22022429999924,322.7209561999989,322.22022429999924,322.7209561999989,322.22022429999924,322.7209561999989,322.22022429999924,322.7209561999989,322.22022429999924,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,,,,,,,,,,,,,0,4,4,10,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,323.7222787999999,None,323.7222787999999,None,323.7222787999999,324.72393100000045,323.7222787999999,324.72393100000045,323.7222787999999,324.72393100000045,323.7222787999999,324.72393100000045,323.7222787999999,324.2240974000015,323.7222787999999,324.2240974000015,323.7222787999999,324.2240974000015,323.7222787999999,324.2240974000015,323.7222787999999,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,10,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,325.22465589999774,None,325.22465589999774,None,325.22465589999774,326.226104100002,325.22465589999774,326.226104100002,325.22465589999774,326.226104100002,325.22465589999774,326.226104100002,325.22465589999774,325.72636860000057,325.22465589999774,325.72636860000057,325.22465589999774,325.72636860000057,325.22465589999774,325.72636860000057,325.22465589999774,None,1.2488226999994367,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,,,,,,,,,,,,,0,4,4,10,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,326.7268433999998,None,326.7268433999998,None,326.7268433999998,327.7291191999975,326.7268433999998,327.7291191999975,326.7268433999998,327.7291191999975,326.7268433999998,327.7291191999975,326.7268433999998,327.2285839000033,326.7268433999998,327.2285839000033,326.7268433999998,327.2285839000033,326.7268433999998,327.2285839000033,326.7268433999998,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,,,,,,,,,,,,,0,4,4,10,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,1,328.2123544999995,None,328.2123544999995,None,328.2123544999995,329.213711700002,328.2123544999995,329.213711700002,328.2123544999995,329.213711700002,328.2123544999995,329.213711700002,328.2123544999995,328.713482500003,328.2123544999995,328.713482500003,328.2123544999995,328.713482500003,328.2123544999995,328.713482500003,328.2123544999995,None,0.9734919999973499,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,,,,,,,,,,,,,0,4,4,10,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,329.7146605000016,None,329.7146605000016,None,329.7146605000016,330.71730959999695,329.7146605000016,330.71730959999695,329.7146605000016,330.71730959999695,329.7146605000016,330.71730959999695,329.7146605000016,330.2158982000037,329.7146605000016,330.2158982000037,329.7146605000016,330.2158982000037,329.7146605000016,330.2158982000037,329.7146605000016,None,1.2949559999979101,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,,,,,,,,,,,,,0,4,4,10,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,331.2167738999997,None,331.2167738999997,None,331.2167738999997,332.2191391000015,331.2167738999997,332.2191391000015,331.2167738999997,332.2191391000015,331.2167738999997,332.2191391000015,331.2167738999997,331.7176733000015,331.2167738999997,331.7176733000015,331.2167738999997,331.7176733000015,331.2167738999997,331.7176733000015,331.2167738999997,None,1.0493437999975868,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\13back-e.xlsx,,experiment,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,,,,,,,,,,,,,0,4,4,10,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,332.7196133999969,None,332.7196133999969,None,332.7196133999969,333.72212079999736,332.7196133999969,333.72212079999736,332.7196133999969,333.72212079999736,332.7196133999969,333.72212079999736,332.7196133999969,333.2205380000014,332.7196133999969,333.2205380000014,332.7196133999969,333.2205380000014,332.7196133999969,333.2205380000014,332.7196133999969,None,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
