TrialType,Path,Correct,ms,s,ks,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,welcome.started,welcome.stopped,space.started,space.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,Fixwarn.started,Fixwarn.stopped,table.started,table.stopped,key_resp__0.keys,key_resp__0.rt,key_resp__0.started,key_resp__0.stopped,type.started,type.stopped,space_3.started,space_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,stim_2.started,stim_2.stopped,text_2.started,text_2.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.started,key_resp_9.stopped,key_resp_9.rt,END.started,END.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
go,triangle.png,space,1344,1.344,1.844,0,59,59,53,,,,,,,,,,,,,,,,,,,,,,,,,142.67616839986295,143.17732079979032,143.16091509978287,144.51216389983892,space,1,142.67616839986295,142.67616839986295,0.32455219980329275,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1869,1.869,2.369,0,60,60,59,,,,,,,,,,,,,,,,,,,,,,,,,144.52879429981112,145.02983009978198,145.01302989991382,146.8832481999416,space,1,144.52879429981112,144.52879429981112,0.4239114001393318,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1161,1.161,1.661,0,61,61,62,,,,,,,,,,,,,,,,,,,,,,,,,146.8996707999613,147.39998729992658,147.38370469980873,148.55176740000024,space,1,146.8996707999613,146.8996707999613,0.4531223999802023,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1337,1.337,1.837,0,62,62,64,,,,,,,,,,,,,,,,,,,,,,,,,148.56882239994593,149.0692047998309,149.05263139982708,150.4050010999199,None,1,148.56882239994593,148.56882239994593,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1895,1.895,2.395,0,63,63,4,,,,,,,,,,,,,,,,,,,,,,,,,150.42262299987487,150.92234209994785,150.90530899981968,152.80823909980245,None,1,150.42262299987487,150.42262299987487,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1611,1.611,2.111,0,64,64,28,,,,,,,,,,,,,,,,,,,,,,,,,152.82497560000047,153.32568219979294,153.3097348997835,154.9288186999038,None,1,152.82497560000047,152.82497560000047,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1529,1.529,2.029,0,65,65,51,,,,,,,,,,,,,,,,,,,,,,,,,154.94471959979273,155.4454337998759,155.4291577998083,156.96489989990368,space,1,154.94471959979273,154.94471959979273,0.41722719999961555,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1262,1.262,1.762,0,66,66,61,,,,,,,,,,,,,,,,,,,,,,,,,156.9811361997854,157.48195919999853,157.465154199861,158.73383639985695,space,1,156.9811361997854,156.9811361997854,0.7009016999509186,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1052,1.052,1.552,0,67,67,89,,,,,,,,,,,,,,,,,,,,,,,,,158.7504516998306,159.25124879996292,159.23453349992633,160.2865416998975,space,1,158.7504516998306,158.7504516998306,0.43473679991438985,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1783,1.783,2.283,0,68,68,60,,,,,,,,,,,,,,,,,,,,,,,,,160.30303879990242,160.80399419995956,160.7872437997721,162.5732903999742,None,1,160.30303879990242,160.30303879990242,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1036,1.036,1.536,0,69,69,70,,,,,,,,,,,,,,,,,,,,,,,,,162.5898185998667,163.0902723998297,163.07351839984767,164.1087099998258,space,1,162.5898185998667,162.5898185998667,0.4115337999537587,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1450,1.45,1.95,0,70,70,78,,,,,,,,,,,,,,,,,,,,,,,,,164.12530659977347,164.62612209981307,164.60951919993386,166.06190939992666,space,1,164.12530659977347,164.12530659977347,0.3802743998821825,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
nogo,square.png,None,1518,1.518,2.018,0,71,71,56,,,,,,,,,,,,,,,,,,,,,,,,,166.07826169999316,166.57885939977132,166.56221389980055,168.0816011999268,None,1,166.07826169999316,166.07826169999316,,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
go,triangle.png,space,1329,1.329,1.829,0,72,72,27,,,,,,,,,,,,,,,,,,,,,,,,,168.09845629986376,168.59878439991735,168.58262739982456,169.9173081999179,space,1,168.09845629986376,168.09845629986376,0.3911966001614928,,,,,,,11045,001,2024_Apr_13_1123,gonogo_T,2021.2.3,59.94373678498334,
